Sno,SubCounty,Ward,Village,Latitude,Longitude,RuralUrban,DistancetonextstrategicBoreholekm,Totalnumberofhouseholdscurrentlyservedfromthescheme,WhatistheserviceareaforthisschemeHowmanykilometersfromheredothep,Isthisschemeusedforagricultureandirrigationbyfarmers,Howmanyfarmersusethisscheme ,Whatistheaveragesizedfarmthatusesthiswaterhectares ,Isthewaterschemeusedforlivestock,Estimatednumberofcamelsusingschemeperday,Estimatednumberofcattleusingschemeperday,Estimatednumberofhorsesdonkeysusingwaterpointperday,Estimatednumberofgoatssheepusingwaterpointperday,Isthewaterschemeusedforwatertrucking,Numberoftrucksfillingperday,Howmanytimesperweekdoesthewatertruckingoccur,Addanyothercommentsonwatertruckingdetails,ConstructionyearofthewellboreholeinEFYortheyearofrehabilitation,Boreholeorwelldepthmeters,Physicalstateofthewellborehole,TypeofPower,Productionofsystemyieldordischargemeterscubedhour,Isthereawatermeteratthewatersource,Isthewatermeterworking,Whatisthecurrentreadingofthewatermeter,Isthewaterschemecurrentlyfunctional,Pleasetakeapictureillustratingthenonfunctionalityorpartialfuncti,Maincauseofnonfunctionalityorpartialfunctionality,MaincauseofnonfunctionalityorpartialfunctionalityOtherspecify,Numberofmonthssincenonfunctional,Doestheschemehaveanyemergingproblemsthatmightleadtononfunctional,Pleasedescribetheproblemsthatmightleadtononfunctionalityinthenea,Wasthewaterschemeoutofserviceoneormoredaysinthelastmonth,Numberofdaysoutofserviceinthelastmonth,Dateoflastserviceorrepair,Howmanytimeshasthewaterschemebrokeninthelastyear,Describethefunctionalityproblemsoverthepastyear,Howmanydaysperweekdoesthepumprunonaverage,Howmanyhoursperdaydoesthepumprunonaverage,Isthisaseasonalwaterschemethatcommonlyfailsinthedryseason,Isthepumpusedlessduringwetrainyseason,Duringwetrainyseasonshowmanydaysaweekdoesthepumprunonaverage,Duringwetrainyseasonshowmanyhoursperdaydoesthepumprunonaverage,SolarPanelpowerratingWatts,SolarPanelCondition,Yearwhengeneratorwasinstalledoryearofreinstallation,Physicalstateofthegenerator,Generatorbrand,GeneratorbrandOtherspecify,Generatormodel,Generatorserialnumber,GeneratormaxAmpsstartingamps,Generatorpicture,PumpControllerManufacturer1,PumpControllerManufacturerOtherspecify,PumpControllerModelNumber,Pictureofpumpcontroller,PumpMotorModelNumber,Pumpheadmodelnumber,Typeandsizeofcasing,Wellpumpremarks,Contact1name,Contact1position,Contact1positionOtherspecify,Contact1telephonenumber,Contact2name,Contact2positionOtherspecify,Contact2telephonenumber,Isasensorinstalledatthesite,Typeofsensorinstalled,TypeofsensorinstalledOtherspecify,Managementbody,Currentmanagementstatus,Whatisthemethodofpayment1,WhatisthemethodofpaymentOtherspecify1,Whatisthemethodofpayment2,Typeoftariffsystemmostcommon,WhatisthetariffamountinKES,Isthereaspecialtariffforlivestockperanimal,WhatisthetariffpercamelKES,WhatisthetariffpercattleKES,WhatisthetariffperhorsedonkeyKES,WhatisthetariffpergoatsheepKES,Isthereatariffperinstitutionschoolshealthcentresetc,WhatisthemonthlyinstitutionaltariffKES,Numberofinstitutionssuppliedbyschemethatpayamonthlyinstitutional,Whenthisboreholeisworkingfromwheredohouseholdsprimarilygettheirw,Whenthisboreholeisworkingfromwheredohouseholdsprimarilygetthei_A,WhenthisboreholeisworkinghowmanyHOURSperdaydohouseholdstypically,Whenthisboreholeisnotworkingfromwheredohouseholdsprimarilygetthe,WhenthisboreholeisNOTworkingandhouseholdshavetouseanalternativew,Hastherebeensomewaterqualitytestingforthisschemeinthepast,Yearofmostrecentwaterqualitytestdone,Whatwastheresult,Aretherespecificcontaminantsofconcern,AretherespecificcontaminantsofconcernOtherspecify,MeasuredWaterQualityTemperature,MeasuredWaterQualitySpecificconductancemicroSiemenspercm, MeasuredWaterQualityTotalDissolvedSolidsmilligramsliter,Pleaseaddanotherrelevantnotesontheborehole,V109,V110
86,Dadaab,Dertu,Bahuri,0.1442975000000000,39.683322500000000,Rural,2.00,50.0,2.0,No,#NULL!,#NULL!,Yes,300.0,200.0,1000.0,1500.0,No,#NULL!,#NULL!,,2014,174.0,Normal,Hybrid,22,No,,#NULL!,Fun,,,,,,,Yes,2.0,10-Jan-00,3.0,Lack of proper maintenance,7.0,8.0,No,Yes,4.0,4.0,,,,,,,,,#NULL!,,Grundfos,,,https://api.mwater.co/v3/images/0c3e1262f1184090a086d33def337de7,11,22,6,No storage tank water pumped directly to a dug hole u,Ahmed sheikh,Other (please s,SCWO,720906897.0000000000000,,,#NULL!,Yes,SweetSense,,Water management committee,WASHCO or Utility is active,Cash,,Cash,Tariff per Je,2.0,Yes,10,2,0,1.0,No,#NULL!,#NULL!,community tap,,2.0,Other (please specify),8,No,,,,,,,,,#NULL!,
87,Dadaab,Dadaab,Dadaab Central Borehole 1,0.0550499000000000,40.308694300000000,Rural,1.00,300.0,2.0,No,#NULL!,#NULL!,No,#NULL!,#NULL!,#NULL!,#NULL!,No,#NULL!,#NULL!,,1992,108.0,Normal,Utility Power,20,No,,#NULL!,Fun,,,,,,,No,#NULL!,#NULL!,#NULL!,Generator failed as it was old and therefore had frequent breakdown. The,7.0,8.0,No,Yes,5.0,5.0,,,,,,,,,#NULL!,,,,,,11,20,GI 6,This is the only Water point using Electrical power a,Ahmed sheikh,Other (please s,SCWO for,720906897.0000000000000,,,#NULL!,No,,,Water management committee,WASHCO or Utility is active,Cash,,Cash,Fixed tariff,1700.0,No,,,,#NULL!,Yes,33000.0,2.0,household tap,,2.0,Other (please specify),4,No,,,,,,,,,#NULL!,
88,Dadaab,Abakaile,Alikune,0.3332000000000000,40.044068300000000,Rural,8.00,350.0,1.0,No,#NULL!,#NULL!,Yes,500.0,2000.0,2500.0,10000.0,No,#NULL!,#NULL!,,2002,156.0,Normal,Generator,20,No,,#NULL!,Par,https://api.mwater.co/v3/images/9c677d9a6924405b9bc491a349196159,Other (please specify),Lack of proper maintainance,12,Yes,"Storage tank leaking all sides, Rising main",Yes,2.0,10-Jul-05,4.0,The water point needs proper service to avoid frequent breakdown,7.0,8.0,No,Yes,4.0,5.0,,,,Poor,Other (please s,Daylif,Perkin,Dj51323U1262,7.0,https://api.mwater.co/v3/images/6e90fb23cc114471bde8644f074d31d4; https://api.mwater.co/v3/images/81039bd665f549329ef708697e526fdb,Grundfos,,96079927 V08,https://api.mwater.co/v3/images/031fdc1a253a41abab75b92505e642f6,11,22,Steel 6,Overall rehabilitation required Urgently,Ahmed Sheikh,Other (please s,SCWO,720906897.0000000000000,,,#NULL!,Yes,SweetSense,,Water management committee,WASHCO or Utility is active,Cash,,Cash,Tariff per Je,5.0,Yes,10,4,0,1.0,Yes,3000.0,2.0,community tap,,2.0,Other (please specify),8,No,,,,,,,,,#NULL!,
89,Dadaab,Dertu,Uthole,0.3174433000000000,39.977940000000000,Rural,25.00,300.0,1.0,No,#NULL!,#NULL!,Yes,500.0,0.0,500.0,10000.0,Yes,3.0,3.0,Water tracking helps during breakdown in dry,2011,177.0,Normal,Generator,20,No,No,#NULL!,Fun,,,,,No,,No,#NULL!,#NULL!,#NULL!,The water meter was removed by Red cross officials as per information re,7.0,8.0,No,Yes,4.0,4.0,,,2013,Normal,Perkins,,Davis,,50.0,,Grundfos,,,https://api.mwater.co/v3/images/4c6f07fb879e47f08b32920c595f35a9,11,229,GI 8,This water supply well has been Operating well but un,Ahmed sheikh,Other (please s,SCWO,720906897.0000000000000,,,#NULL!,No,,,Water management committee,WASHCO or Utility is active,Cash,,Cash,Fixed tariff,2.0,Yes,10,5,0,1.0,No,#NULL!,#NULL!,community tap,,2.0,Other (please specify),6,No,,,,,,,,,#NULL!,
90,Dadaab,Dertu,Bahuri,0.1320583000000000,39.676110000000000,Rural,26.00,630.0,2.0,No,#NULL!,#NULL!,Yes,1000.0,1000.0,3000.0,7000.0,No,#NULL!,#NULL!,,2008,198.0,Normal,Hybrid,22,No,,#NULL!,Fun,,,,,Yes,Generator is very old and is leaking oil and,Yes,2.0,31-Jan-00,4.0,Lack of proper service courses frequent breakdown,7.0,8.0,No,Yes,4.0,4.0,,,,,,,,,#NULL!,,Other (pleas,Dailiff,1PDP304 MA PP CL,https://api.mwater.co/v3/images/dec9b817550b4c1f8e87c73f2a3303a3,11,8,GI 6,The well has a very old and frequently breaks require,Ahmed sheikh,Other (please s,SCWO,720906897.0000000000000,,,#NULL!,No,,,Water management committee,WASHCO or Utility is active,Cash,,Cash,Tariff per Je,1.0,Yes,10,5,0,1.0,Yes,250.0,1.0,community tap,,2.0,Other (please specify),8,No,,,,,,,,,#NULL!,
91,Dadaab,Dertu,Bahuri Borehole 2,0.1447250000000000,39.683505300000000,Rural,2.00,100.0,2.0,No,#NULL!,#NULL!,Yes,300.0,100.0,1500.0,1000.0,No,#NULL!,#NULL!,,2014,174.0,Normal,Hybrid,18,No,,#NULL!,Fun,,,,,,,Yes,1.0,#NULL!,3.0,Lack of maintainance and timely repairs.,7.0,8.0,No,Yes,4.0,4.0,,,,,,,,,#NULL!,,Grundfos,,,,11,18,6,,Ahmed sheikh,Other (please s,SCWO,720906897.0000000000000,,,#NULL!,No,,,Water management committee,WASHCO or Utility is active,Cash,,Cash,Tariff per Je,5.0,Yes,10,5,0,2.0,No,#NULL!,#NULL!,community tap,,2.0,Other (please specify),10,No,,,,,,,,,#NULL!,
92,Dadaab,Abakaile,Kumahumato,0.1745433000000000,40.061573300000000,Rural,8.00,400.0,1.0,No,#NULL!,#NULL!,Yes,400.0,1000.0,1500.0,3000.0,Yes,3.0,3.0,Water tracking should stop as the water point,1982,#NULL!,Normal,Generator,18,No,,#NULL!,Fun,,,,,Yes,Lack of proper maintainable poor state of di,No,#NULL!,10-Jul-05,3.0,"Defective generator and pump leaking storage tank,leaking pipes,destroye",7.0,8.0,No,Yes,3.0,4.0,,,2002,Poor,Perkins,,P27p1,Dj51323u1760,38.0,https://api.mwater.co/v3/images/44c3156fec0c49e19be5bc5ebbcb6e4d; https://api.mwater.co/v3/images/32d4dc9d7def416da155d83a5d13b068,Grundfos,,PEPP4,https://api.mwater.co/v3/images/fe6e987c1f1d48be9b4db9551ea278e8,11,20,GI 6,Facillity  needs General rehabilitation,Ahmed Sheikh,Other (please s,SCWO,720906897.0000000000000,,,#NULL!,Yes,SweetSense,,Water management committee,WASHCO or Utility is active,Cash,,Cash,Tariff per Je,5.0,Yes,10,3,0,2.0,Yes,1700.0,2.0,community tap,,2.0,Other (please specify),5,No,,,,,,,,,#NULL!,
93,Dadaab,Dertu,Dertu,0.2757857000000000,39.804888500000000,Rural,2.00,5000.0,5.0,No,#NULL!,#NULL!,Yes,200.0,1000.0,3000.0,6000.0,Yes,3.0,3.0,Water tracking was stopped from this water po,2000,174.0,Normal,Generator,18,No,,#NULL!,Fun,,,,,Yes,Lack of proper maintainance due to poor mana,No,#NULL!,25-Jan-00,3.0,Poor maintainance,7.0,8.0,No,Yes,4.0,6.0,,,2014,Poor,,,Bailiff Isuzu 2,14-0292,50.0,https://api.mwater.co/v3/images/7fdc4dc0ae9545fc84e4b8133ddf6f0e; https://api.mwater.co/v3/images/2b7216857dd2490aa8d0c52ab013041f,Other (pleas,Dailiff,GD311,https://api.mwater.co/v3/images/7733171afb764625a3ad31c766834c24,11,22,,The facillity is not maintained well,Ahmed sheikh,Other (please s,SCWO,720906897.0000000000000,,,#NULL!,No,,,Water management committee,WASHCO or Utility is active,Cash,,Cash,Tariff per Je,5.0,Yes,10,3,0,2.0,Yes,3000.0,2.0,community tap,,2.0,Other (please specify),10,No,,,,,,,,The borehole water has high salinity and this increased mortality rate by 80%,#NULL!,
94,Dadaab,Damajaley,Damajaley Borehole 2,0.1039467000000000,40.788310000000000,Rural,2.00,1500.0,2.0,No,#NULL!,#NULL!,Yes,1000.0,50.0,100.0,6000.0,No,#NULL!,#NULL!,,2009,150.0,Poor,Generator,6,No,,#NULL!,Fun,,,,,No,,Yes,2.0,5-Jan-00,4.0,The facillity genset is old and the well production is low.over the past,7.0,8.0,No,Yes,5.0,5.0,,,2011,Poor,Lister Petter,,Lister,51279U301386,50.0,https://api.mwater.co/v3/images/212878a4515144668896d0e5f650a3bc; https://api.mwater.co/v3/images/2bd1883f0e384209962afc23d0080ea7,Grundfos,,,https://api.mwater.co/v3/images/de2deecefd4c4339b850dafc0856d0e7,5.5,22,GI 6,The generator is in a poor state no visible labels or,Ahmed sheikh,Other (please s,SCWO,720906897.0000000000000,,,#NULL!,No,,,Water management committee,WASHCO or Utility is active,Cash,,Cash,Tariff per Je,5.0,Yes,10,5,0,2.0,No,#NULL!,#NULL!,community tap,,2.0,Other (please specify),8,No,,,,,,,,,#NULL!,
95,Dadaab,Dadaab,Bulla banaan,0.0528883000000000,40.314033300000000,Rural,1.00,150.0,1.0,No,#NULL!,#NULL!,No,#NULL!,#NULL!,#NULL!,#NULL!,No,#NULL!,#NULL!,,2014,192.0,Normal,Generator,17,No,,#NULL!,Fun,,,,,No,,No,#NULL!,5-Jan-00,1.0,Had a defective pump which was replaced,7.0,8.0,No,Yes,3.0,3.0,,,2014,Normal,Perkins,,1004j14,518tt8250100,7.0,https://api.mwater.co/v3/images/f0445b0076ce4149907aeaebfbef1715; https://api.mwater.co/v3/images/6c1cb89ddcd0438f87a7478dd8503d3d,Grundfos,,96079927 V08,https://api.mwater.co/v3/images/dda41720087b4f1bbcc1854037fea136,11,20,GI 6,Needs timely service and a meter to determine the dis,Ahmed Sheikh,Other (please s,SCWO,720906897.0000000000000,,,#NULL!,Yes,SweetSense,,Water management committee,WASHCO or Utility is active,Cash,,Cash,Fixed tariff,1700.0,No,,,,#NULL!,No,#NULL!,#NULL!,community tap,,2.0,Other (please specify),5,No,,,,,,,,Borehole needs fencing a meter and skilled pump attendant,#NULL!,
96,Dadaab,Damajaley,Bananey Qoqar,0.0292323000000000,40.576836800000000,Rural,18.00,800.0,1.0,No,#NULL!,#NULL!,Yes,1500.0,100.0,400.0,8000.0,No,#NULL!,#NULL!,,2015,230.0,Normal,Generator,15,No,No,#NULL!,Fun,,,,,No,,No,#NULL!,#NULL!,#NULL!,Genset failure,7.0,9.0,Not,Yes,7.0,6.0,,,2015,Normal,Other (please s,Janan,PH4JBIT,15-0054,#NULL!,https://api.mwater.co/v3/images/eded90f9c303473990122b2c5240d379; https://api.mwater.co/v3/images/ded458a5fc08409db509a52f73402dcc,Grundfos,,,https://api.mwater.co/v3/images/eb14af7cfba14ad79feec7d6c2cf4f24,11,,GI 6,,Ahmed Sheikh,Other (please s,SCWO,720906897.0000000000000,Mohamed Dahir,,724626740.00000000000,No,,,Water management committee,WASHCO or Utility is active,Cash,,Cash,Tariff per Je,5.0,Yes,10,5,0,1.0,No,#NULL!,#NULL!,Other (please specify),Nrxt near water point,2.0,A different water tap,10,No,,,,,,,,,#NULL!,
97,Dadaab,Abakaile,Guro 1,0.0272727000000000,39.986524300000000,Rural,3.00,200.0,100.0,No,#NULL!,#NULL!,Yes,600.0,2000.0,200.0,5000.0,No,#NULL!,#NULL!,,2015,186.0,Normal,Generator,12,No,No,#NULL!,Fun,,,,,Yes,underground pipes are steel and the water is,Yes,14.0,26-Jul-25,#NULL!,pump breakdowns,7.0,8.0,Yes,No,3.0,6.0,,,2015,Normal,Other (please s,Welland power,Rift power,104538,40.0,https://api.mwater.co/v3/images/30ba1465137f4f89828b9667d4694b33; https://api.mwater.co/v3/images/fcabf27f386c4a288299c203d4f1ada4,,,,https://api.mwater.co/v3/images/541495f927f44740b48a488f490fd4b5,7.5,,GI 6,,Ahmed sheikh,Other (please s,SCWO,720906897.0000000000000,Abdulahi mahat,,#NULL!,No,,,"Utility (e.g., WASCO)",WASHCO or Utility is active,Cash,,Cash,Fixed tariff,5.0,Yes,10,5,0,1.0,No,#NULL!,#NULL!,community tap,,7.0,Other (please specify),10,No,,,,,,,,,#NULL!,
98,Dadaab,Abakaile,Abakaile,0.0768136000000000,40.097168100000000,Rural,7.00,500.0,2.0,No,#NULL!,#NULL!,Yes,1100.0,1000.0,100.0,2000.0,No,#NULL!,#NULL!,,2017,138.0,Normal,Generator,18,Yes,Yes,26253.000000000,Fun,,,,,No,,No,#NULL!,17-Jun-62,#NULL!,automatic oil was not functioning,7.0,5.0,No,Yes,3.0,5.0,,,2017,Normal,Perkins,,Dk3,2502/1500,60.0,https://api.mwater.co/v3/images/3decd7348f2140a9bb68c4b6964aa8e0; https://api.mwater.co/v3/images/aa0147ce98be4c8a8cfcbcdd38b4b88d,,,,https://api.mwater.co/v3/images/2f24b3b6cd7c4a0e9dae66e94d0607d3,11,,GI 6,,Ahmed Sheikh,Other (please s,SCWO,720906897.0000000000000,Muktar Ibrahim,,717229419.00000000000,Yes,SweetSense,,"Utility (e.g., WASCO)",WASHCO or Utility is active,Cash,,Cash,Fixed tariff,5.0,Yes,10,5,0,1.0,Yes,1000.0,2.0,community tap,,7.0,A surface water source,24,Yes,2017,Water is safe,,,,,,,#NULL!,
99,Dadaab,Damajaley,Sheldub,-0.4727482000000000,39.642984800000000,Rural,15.00,400.0,1.0,No,#NULL!,#NULL!,Yes,5000.0,2000.0,200.0,2000.0,No,#NULL!,#NULL!,,Not Sure,150.0,Poor,Generator,15,No,No,#NULL!,Fun,,,,,No,,No,#NULL!,#NULL!,2.0,Breakdown,7.0,8.0,Yes,No,5.0,4.0,,,Not Sure,Normal,Perkins,,4580,S043303,24.0,https://api.mwater.co/v3/images/0944251250284c00824d88ff5e77bb67,Grundfos,,Grundfos,https://api.mwater.co/v3/images/3d02197605b84186a4e8912ec993a712,,,GI 6,,Ahmed Sheikh,Other (please s,SCWO,720906897.0000000000000,Ole,,724033342.00000000000,No,,,No management organisation,,Cash,,Cash,Tariff per Je,20.0,Yes,10,5,5,5.0,No,#NULL!,#NULL!,community tap,,3.0,Other (please specify),10,No,,,,,,,,,#NULL!,
100,Dadaab,Damajaley,Damajaley Abaq,0.1146617000000000,40.755928300000000,Rural,3.00,0.0,3.0,Yes,42.0,2.0,No,#NULL!,#NULL!,#NULL!,#NULL!,No,#NULL!,#NULL!,,2011,156.0,Normal,Generator,22,No,,#NULL!,Fun,,,,,,,No,#NULL!,#NULL!,#NULL!,,7.0,8.0,No,Yes,3.0,4.0,,,2011,Normal,Perkins,,Ö,,50.0,https://api.mwater.co/v3/images/8000c1887fa74da0a46dd57dcb4d07f1; https://api.mwater.co/v3/images/ae134b7633ff4278ac8f25d4a9582027,,,,https://api.mwater.co/v3/images/1674305abfde4779ac59fcc77d664954,11,,GI 6,,Ahmed sheikh,Other (please s,SCWO,720906897.0000000000000,,,#NULL!,No,,,Water management committee,WASHCO or Utility is active,,,No Payment Ma,No payment,#NULL!,No,,,,#NULL!,No,#NULL!,#NULL!,community tap,,1.0,Other (please specify),8,No,,,,,,,,,#NULL!,
101,Dadaab,Dertu,Shubay,0.3079383000000000,39.786306700000000,Rural,2.00,200.0,1.0,No,#NULL!,#NULL!,Yes,500.0,1500.0,2500.0,6000.0,Yes,2.0,2.0,Water tracking is required only when there is,2015,168.0,Normal,Generator,18,No,,#NULL!,Fun,,,,,No,,Yes,2.0,#NULL!,3.0,,7.0,8.0,No,Yes,4.0,4.0,,,2015,Normal,Lovol,,Daylif 825G2,C94069,50.0,,Grundfos,,,https://api.mwater.co/v3/images/163c27336bfc4bb3963cd1c136388236,11,20,GI 6,Well pump is in good condition but the Lacks capacity,Ahmed Sheikh,Other (please s,SCWO,720906897.0000000000000,,,#NULL!,No,,,Water management committee,WASHCO or Utility is active,Cash,,Cash,Tariff per Je,5.0,Yes,10,5,N/A,2.0,No,#NULL!,#NULL!,community tap,,2.0,Other (please specify),10,No,,,,,,,,,#NULL!,
102,Dadaab,Damajaley,Malailey 1,0.1887740000000000,40.512268600000000,Rural,10.00,350.0,1.0,No,#NULL!,#NULL!,Yes,600.0,50.0,1500.0,1000.0,No,#NULL!,#NULL!,,2013,140.0,Normal,Generator,22,No,,#NULL!,Fun,,,,,No,,No,#NULL!,15-Jan-00,#NULL!,,7.0,8.0,No,Yes,4.0,4.0,,,2017,Normal,Other (please s,Meico power,1103A-33G,U465404B,45.0,https://api.mwater.co/v3/images/3350103b5a2c4a609c3a5a9404892116; https://api.mwater.co/v3/images/a3ed9da2cd934c17801a489b1b73aa46,Grundfos,,,https://api.mwater.co/v3/images/4dd80dfb7c4b47809bd9f36727d686d0,11,,GI 6,The well is in good condition but requires skilled op,Ahmed sheikh,Other (please s,SCWO,720906897.0000000000000,,,#NULL!,No,,,Water management committee,WASHCO or Utility is active,Cash,,Cash,Tariff per Je,5.0,Yes,10,5,0,2.0,No,#NULL!,#NULL!,community tap,,2.0,Other (please specify),8,No,,,,,,,,,#NULL!,
103,Dadaab,Dadaab,Bulla Huud,0.0623967000000000,40.310693300000000,Rural,1.00,1000.0,2.0,No,#NULL!,#NULL!,Yes,300.0,0.0,100.0,2000.0,Yes,3.0,4.0,,2001,240.0,Normal,Generator,18,No,,#NULL!,Fun,,,,,,,Yes,2.0,#NULL!,#NULL!,Serious Storage tank and waterline leaking up to now,7.0,8.0,No,Yes,4.0,4.0,,,2010,Normal,,,,,50.0,https://api.mwater.co/v3/images/599a13973f624c9aa1f5e56e92826d36; https://api.mwater.co/v3/images/1f2e22c7203c44f89a3577bb531a6a59,,,,https://api.mwater.co/v3/images/26885c961ba244759f57db91006d57f2,,,,,Ahmed sheikh,Other (please s,SCWO,720906897.0000000000000,,,#NULL!,No,,,Water management committee,WASHCO or Utility is active,Cash,,Cash,Tariff per Je,5.0,Yes,,5,0,2.0,No,#NULL!,#NULL!,community tap,,2.0,Other (please specify),10,No,,,,,,,,,#NULL!,
104,Dadaab,Dertu,Shubay,0.3079309000000000,39.786279100000000,Rural,1.00,250.0,1.0,No,#NULL!,#NULL!,Yes,400.0,1400.0,2000.0,6000.0,Yes,2.0,3.0,Water is done only during a breakdown,2011,120.0,Normal,Generator,22,Yes,No,#NULL!,Fun,,,,,No,,No,#NULL!,10-Jan-00,2.0,Poor water management by unskilled operator that led to frequent breakdo,7.0,8.0,No,Yes,3.0,4.0,,,2011,Normal,Lister Petter,,825G2,C94069,#NULL!,https://api.mwater.co/v3/images/3d381bcfd8e54840aad8c8d9cc931332; https://api.mwater.co/v3/images/0210b2d1649049318505fb21f1795888,Other (pleas,ELSTEEL LTD,227808,https://api.mwater.co/v3/images/e56bd3f616624c4eb4cb4bae56a61cbe,11,18,GI 6,,Ahmed sheikh,Other (please s,SCWO,720906897.0000000000000,,,#NULL!,No,,,Water management committee,WASHCO or Utility is active,Cash,,Cash,Fixed tariff,3.0,Yes,10,4,0,1.0,No,#NULL!,#NULL!,community tap,,1.0,Other (please specify),6,No,,,,,,,,,#NULL!,
105,Balambala,Sankuri,Ture,-0.2069982000000080,39.450941100000000,Rural,5.00,225.0,2.0,No,0.0,0.0,No,0.0,0.0,0.0,0.0,No,0.0,0.0,Nothing,44363,50.0,Good,Solar,36,No,No,0.000000000,Yes,https://api.mwater.co/v3/images/1db5829272fe4c168bff1e58b371e391,Not reported,Nil,0,Yes,The existing storage tank is small in capacity therefore a bigger tank is required most probably steel tank of 100m3,No,0.0,#NULL!,#NULL!,,#NULL!,8.0,No,Yes,5.0,4.0,Cannot be seen,Good,,,,,,,#NULL!,,,Dayliff,,https://api.mwater.co/v3/images/2e4330de6c1a456c80c40337bcd056a3,,,6mm plastic,Functional,Shueb Mohamed Ahmed,Operator,,721104487.0000000000000,Hussein dobow,Chairman,701015331.00000000000,No,,,Water user association,In place,Monthly,Cash,,Cash,300.0,No,,,,#NULL!,Yes,500.0,1.0,,,2.0,River Tana,3,No,,,,,,1,,1,#NULL!,
106,Balambala,Balambala,Kasha,-0.0908976000000042,39.103655000000000,Rural,0.50,350.0,8.0,No,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,43147,#NULL!,,,,Yes,No,#NULL!,Yes,https://api.mwater.co/v3/images/192236b69a3242a7b107fc61122a9b91,,,,Yes,This scheme requires solar system,,#NULL!,#NULL!,#NULL!,The scheme has not experienced any breakdown,9.0,8.0,No,Yes,9.0,8.0,,,,,,,,,#NULL!,https://api.mwater.co/v3/images/f5bafa6d90ed401dbc52a7aed10413ef,,,Telemechanic,https://api.mwater.co/v3/images/172311d607e745fa883874c09f17007f,,,Plastic 6mm,Functional,Abdirahaman digale,Operator,,701692995.0000000000000,,,#NULL!,No,,,WUA,In place,Monthly,,Cash,,300.0,No,,,,#NULL!,,500.0,1.0,,,5.0,River Tana,5,No,,,,,,1,,1,#NULL!,Solar system to be put in place
107,Balambala,Balambala,Kunow,-0.0924293000000124,39.104829400000000,Rural,0.50,300.0,4.0,No,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,43266,#NULL!,,,10,Yes,No,#NULL!,No,https://api.mwater.co/v3/images/bb22fa626d9c465f90ce4798ba3e0eee,Stopped functioning due to old,Nonfunctional,12,No,,No,#NULL!,#NULL!,#NULL!,,7.0,#NULL!,No,No,8.0,8.0,,,43256,Fair,Lister,,,,#NULL!,https://api.mwater.co/v3/images/b86a45e5509543d0afdbe5a13f0e0401; https://api.mwater.co/v3/images/f8a50dd403bf443ba8762ceb2e8786ac,,,,https://api.mwater.co/v3/images/5ce6667ebf38455c97646121978b5117,,,Plastic 6mm,Good,Abdirahaman digale,Operator,,701692995.0000000000000,,,#NULL!,,,,WUA,In place,Cash,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,River Tana,,,,,,,,,,,#NULL!,
108,Balambala,Saka,Saka 2,-0.1451300000000090,39.327491700000000,Rural,7.00,700.0,4.0,No,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,43147,50.0,,Solar,35,Yes,Yes,#NULL!,Yes,https://api.mwater.co/v3/images/3007bf15f46044bc8195a7c8f5f75e47,,,,,,,#NULL!,#NULL!,#NULL!,,30.0,8.0,No,No,#NULL!,#NULL!,,Good,,No generator,,,,,#NULL!,,Dayliff,,,https://api.mwater.co/v3/images/74c0db6c181340c5be97eeb06641791f,,,Plastic 6mm,Good,Hussein kune,Treasurer,,719987654.0000000000000,Abdulahi abdi,Chairman,713727985.00000000000,Yes,Sweet sense,,Wua,In place,Cash,,,Monthly,250.0,No,,,,#NULL!,,#NULL!,#NULL!,,,0.5,River Tana,,,,,,,,,,,#NULL!,
109,Balambala,Balambala,Ohiyo,0.0946017999999895,39.211921900000000,Rural,20.00,210.0,1.0,No,#NULL!,#NULL!,Yes,50.0,200.0,20.0,400.0,No,#NULL!,#NULL!,,40225,#NULL!,,Generator,2.2,No,No,#NULL!,No,https://api.mwater.co/v3/images/1bfdb0f574984f72b99c00b22c8331e4,Submersible pump blown up,,24,Yes,A replacement borehole is required,Yes,700.0,#NULL!,0.0,The borehole as not been working for the last two years,0.0,0.0,No,,#NULL!,#NULL!,,,43624,Good,Perkins,Lister,,,45.0,https://api.mwater.co/v3/images/87ec5f0e43354f91917c3012f676d528; https://api.mwater.co/v3/images/f690f1bca69d40edb95531cd9b6852ba,,,,https://api.mwater.co/v3/images/480b73c00ba342158781549f386f477a,,,GI 6mm,Good,Alimayat,Operator,,718497058.0000000000000,Mahamud sheikh,Member,741492938.00000000000,No,,,,Not in place,Cash,,,,#NULL!,,10,2,0,1.0,No,#NULL!,1.0,,,#NULL!,Water tracking,,,,,,,,,,,#NULL!,This scheme requires a replacement borehole
